connector,flow,sub_flow,code,message,status,router_error,decision,created_at,last_modified,step_up_possible,unified_code,unified_message,error_category,clear_pan_possible,feature_data,feature,standardised_code,description,user_guidance_message
stripe,Payment,Authorize,payment_method_currency_mismatch,The currency specified does not match the currency for the attached payment method. A payment can only be created for the same currency as the corresponding payment method.,failure,,do_default,2025-12-08 21:05:09,2026-01-05 19:25:09,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,payment_method_issue,Issue with Payment Method details,Issue with Payment Method details
stripe,Payment,Authorize,invalid_card_type,The card provided as an external account isn’t supported for payouts. Provide a non-prepaid debit card instead.,failure,,do_default,2026-01-05 19:24:42,2026-01-05 19:24:42,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,cfg_pm_not_enabled_or_misconfigured,Payment method not enabled for this merchant,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,bank_account_declined,"The bank account provided can not be used to charge, either because it is not verified yet or it is not supported.",failure,,do_default,2025-12-08 21:05:08,2026-01-05 19:25:01,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,do_not_honor,Do not honor,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,payment_disputed,There's a dispute over the payment,failure,,retry,2026-01-05 19:25:47,2026-01-05 19:25:47,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,suspected_fraud,Issuer flagged as suspected fraud.,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,payment_method_provider_timeout,"The payment method failed due to a timeout. Check the last_payment_error or last_setup_error property on the PaymentIntent or SetupIntent respectively for more details, and provide a new payment method to attempt to fulfill this intent again.",failure,,retry,2025-12-08 21:05:16,2026-01-05 19:24:52,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,transaction_timed_out,Issuer timeout,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,forwarding_api_inactive,The Vault and Forward API is currently not accessible with this account and configuration. Contact us if you’re receiving this error.,failure,,do_default,2026-01-05 19:24:27,2026-01-05 19:24:27,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,merchant_inactive,Merchant configuration inactive or invalid,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,security_violation,The card was declined for an unknown reason.,failure,,retry,2025-12-08 21:05:08,2026-01-05 19:25:07,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,compliance_or_sanctions_restriction,Sanctions or compliance blockage,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,invalid_number,The card number is invalid. Check the card details or use a different card.,failure,,do_default,2025-12-08 21:05:06,2026-01-05 19:24:06,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_card_number,The card number is invalid,The card number doesn't look right. Please check it and try again
stripe,Payment,Authorize,issuer_not_available,"The card issuer couldn’t be reached, so the payment couldn’t be authorized.",failure,,do_default,2026-01-05 19:24:13,2026-01-05 19:24:13,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,issuer_unavailable,The card issuer's bank is temporarily unavailable,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,terminal_reader_timeout,There was a timeout when sending this command to the reader. See the integration guide for details on how to handle this error.,failure,,do_default,2025-12-08 21:05:03,2026-01-05 19:23:35,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,transaction_timed_out,Issuer timeout,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,payment_method_unsupported_type,The API only supports payment methods of certain types.,failure,,retry,2025-12-08 21:05:05,2026-01-05 19:23:53,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,cfg_pm_not_enabled_or_misconfigured,Payment method not enabled for this merchant,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,processing_error,An error occurred while processing the card. Try again later or with a different payment method.,failure,,retry,2025-12-08 21:05:06,2026-01-05 19:24:02,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,downstream_technical_issue,Downstream technical issue,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,payment_intent_authentication_failure,The provided payment method has failed authentication. Provide a new payment method to attempt to fulfill this PaymentIntent again.,failure,,do_default,2025-12-08 21:05:06,2026-01-05 19:24:32,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,authentication_failed,Authentication failed or was declined,We couldn't verify this payment with your bank. Try again or use a different payment method.
stripe,Payment,Authorize,currency_not_supported,The card doesn't support the specified currency.,failure,,do_default,2026-01-05 19:24:45,2026-01-05 19:24:45,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,currency_or_corridor_not_enabled,Currency or corridor not enabled,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,payment_intent_unexpected_state,payment_intent_unexpected_state,failure,,retry,2025-12-08 21:05:03,2026-01-05 19:24:27,false,UE_4000,Issue with Integration,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,invalid_state,Invalid state of operation,Something went wrong. Try another payment method or contact your bank
stripe,Payment,Authorize,forwarding_api_upstream_connection_timeout,"The request to the destination endpoint timed out. This typically indicates a problem with the destination endpoint, rather than with Stripe.",failure,,retry,2025-12-08 21:05:16,2026-01-05 19:25:25,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,transaction_timed_out,Issuer timeout,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,terminal_reader_invalid_location_for_payment,Reader can't take payments in the currently registered Location. Register the reader to a new Location. See Manage locations for more information.,failure,,do_default,2026-01-05 19:24:08,2026-01-05 19:24:08,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,configuration_issue,Issue with Configurations,Something went wrong. Try another Payment Method
stripe,Payment,Authorize,partner_payment_not_found,The payment provider can’t find this payment,failure,,do_default,2026-01-05 19:24:49,2026-01-05 19:24:49,false,UE_3000,Technical issue with PSP,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,downstream_technical_issue,Downstream technical issue,Something went wrong. Try again or contact your bank
stripe,Payment,Authorize,payment_intent_payment_attempt_expired,"The latest payment attempt for the PaymentIntent has expired. Check the last_payment_error property on the PaymentIntent for more details, and provide a new payment method to attempt to fulfill this PaymentIntent again.",failure,,retry,2025-12-08 21:05:05,2026-01-05 19:23:36,false,UE_1000,Issue with Payment Method details,,false,"{""retry"": {""decision"": ""retry"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,payment_session_timeout,Payment session expired before completion,Your session expired. Start the payment again.
stripe,Payment,Authorize,payouts_limit_exceeded,You've reached your daily processing limits for this payout type.,failure,,do_default,2026-01-05 19:24:29,2026-01-05 19:24:29,false,UE_2000,Issue with Configurations,,false,"{""retry"": {""decision"": ""do_default"", ""step_up_possible"": false, ""clear_pan_possible"": false, ""alternate_network_possible"": false}}",retry,configuration_issue,Issue with Configurations,Something went wrong. Try another Payment Method
